lat,lon
12.9977675,77.4783613
12.997768,77.4783613
12.9977683,77.4783617
12.9977683,77.4783617
12.9977682,77.4783615
12.997768,77.478362
12.997768,77.4783618
12.9977678,77.478362
12.9977677,77.4783622
12.9977677,77.4783622
12.9977677,77.4783623
12.9977673,77.4783627
12.997767,77.478363
12.997767,77.478363
12.997767,77.4783632
12.9977668,77.4783632
12.9977668,77.4783632
12.9977668,77.4783633
12.9977667,77.4783633
12.9977667,77.4783633
12.9977665,77.4783633
12.9977663,77.4783633
12.9977655,77.4783635
12.9977655,77.4783635
12.9977647,77.478363
12.9977653,77.4783615
12.9977693,77.4783563
12.997771,77.4783527
12.9977698,77.4783527
12.9977697,77.4783528
12.9977697,77.4783528
12.99777,77.4783527
12.997771,77.4783515
12.9977727,77.4783527
12.9977737,77.4783538
12.9977747,77.4783543
12.997772,77.4783577
12.997772,77.4783577
12.9977718,77.478357
12.9977718,77.4783582
12.9977722,77.4783592
12.9977725,77.4783593
12.9977713,77.4783603
12.9977715,77.4783608
12.9977715,77.4783608
12.9977712,77.4783632
12.9977703,77.4783633
12.9977683,77.4783632
12.9977678,77.4783628
12.997767,77.4783625
12.9977665,77.4783622
12.997766,77.4783623
12.997766,77.4783623
12.9977652,77.478364
12.9977642,77.4783668
12.997762,77.4783725
12.9977613,77.4783733
12.9977608,77.4783738
12.9977605,77.478374
12.9977605,77.478374
12.9977602,77.478374
12.9977597,77.4783733
12.997759,77.4783732
12.9977585,77.4783727
12.9977597,77.4783695
12.9977612,77.4783647
12.9977612,77.4783647
12.9977613,77.4783638
12.9977612,77.4783637
12.9977605,77.4783637
12.9977602,77.4783643
12.9977598,77.4783648
12.9977595,77.4783653
12.9977595,77.4783653
12.9977587,77.4783665
12.9977575,77.4783685
12.9977568,77.4783693
12.9977565,77.4783698
12.997756,77.4783697
12.9977553,77.4783693
12.9977553,77.4783693
12.9977547,77.47837
12.9977495,77.478375
12.9977457,77.4783795
12.9977432,77.4783823
12.9977408,77.4783848
12.9977397,77.4783858
12.9977397,77.4783858
12.9977392,77.4783857
12.9977383,77.4783863
12.9977363,77.4783877
12.9977352,77.4783883
12.9977345,77.4783883
12.9977335,77.4783877
12.9977328,77.4783858
12.9977328,77.4783858
12.997733,77.4783835
12.9977333,77.4783817
12.9977337,77.4783788
12.9977342,77.4783783
12.9977345,77.4783773
12.9977343,77.4783755
12.9977343,77.4783755
12.9977322,77.478369
12.9977298,77.4783625
12.9977263,77.4783532
12.9977262,77.4783527
12.9977237,77.478353
12.9977253,77.4783517
12.9977253,77.478351
12.9977253,77.478351
12.9977255,77.4783507
12.9977232,77.4783503
12.9977218,77.4783508
12.997719,77.4783515
12.997718,77.4783525
12.9977147,77.4783578
12.9977122,77.4783593
12.9977122,77.4783593
12.9977105,77.4783605
12.9977057,77.4783587
12.9977043,77.4783568
12.9977015,77.4783612
12.9976968,77.478365
12.9976947,77.4783658
12.9976947,77.4783658
12.997693,77.4783678
12.9976913,77.478371
12.9976883,77.4783713
12.9976862,77.4783733
12.997686,77.478374
12.9976845,77.4783757
12.9976845,77.4783768
12.9976845,77.4783768
12.9976855,77.478379
12.9976852,77.4783815
12.9976858,77.4783862
12.9976858,77.4783885
12.9976867,77.4783913
12.9976875,77.4783927
12.9976872,77.4783942
12.9976872,77.4783942
12.9976857,77.4783955
12.997685,77.4783942
12.9976835,77.4783932
12.9976812,77.4783893
12.9976802,77.4783897
12.9976792,77.4783912
12.9976785,77.4783918
12.9976785,77.4783918
12.9976782,77.4783927
12.9976773,77.4783935
12.9976757,77.4783977
12.9976745,77.4783993
12.9976733,77.478402
12.9976727,77.478404
12.9976715,77.4784038
12.9976715,77.4784038
12.9976722,77.4783992
12.9976683,77.4783977
12.9976672,77.4783962
12.9976657,77.4783937
12.997665,77.4783907
12.997663,77.4783908
12.9976617,77.4783912
12.9976617,77.4783912
